SR_Pcode,SR,District,Township,Village_Tract,Village,Village_MM,Latitude,Longitude,Source
MMR012,Rakhine,Mrauk-U,Myebon,Yae Gaung Chaung,Nga La Pyar,ငလပြား,,,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Gaung Chaung,Pyi Char,ပြည်ခြား,19.9844799041748,93.6027374267578,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Gaung Chaung,Taung Zaing,တောင်ဇိုင်း,19.9380302429199,93.6284027099609,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Gaung Chaung,Toke Chaung,တုတ်ချောင်း,19.9671897888184,93.6483612060547,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Gaung Chaung,Toke La Har (La Bet Gyi),တုတ်လဟာ (လဘက်ကြီး),19.9633197784424,93.63720703125,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Gaung Chaung,Yae Gaung Chaung,ရေခေါင်းချောင်း,19.9654808044434,93.6189804077148,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Gaung Chaung,Zee Pauk,ဇီးပေါက်,19.9647808074951,93.5845565795898,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Kaung Chein,Yae Gaung Chein,ရေဂေါင်းခြိမ်,19.7315807342529,93.7452774047852,Field Sources
MMR012,Rakhine,Mrauk-U,Myebon,Yae Kaung Chein,Ywar Bet Gyi,ရွာဘက်ကြီး,,,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Ni Gyi,Yae Ni Gyi,ရေနီကြီး,19.7794990539551,93.6140289306641,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Shin,Gant Gaw,ဂန့်ဂေါ်,20.0460090637207,93.4566802978516,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Shin,Gant Gaw Ywar Thit (Yay San Gyi),ကန့်ကော်ရွာသစ် (ရေစမ်းကြီး),20.0535907745361,93.4529113769531,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yae Shin,Yae Shin,ရေရှင်,20.0193290710449,93.4682464599609,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yet Chaung,Kaung Pauk,ကောင်းပေါက်,,,Field Sources
MMR012,Rakhine,Mrauk-U,Myebon,Yet Chaung,Lay Taung,လေးတောင်,20.0914707183838,93.4897384643555,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yet Chaung,Mee Kyaung Tet,မီးကျောင်းတက်,20.1058502197266,93.5006637573242,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yet Chaung,Pya Thone,ပြသုံး,20.0608291625977,93.5108871459961,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yet Chaung,Taung Pauk,တောင်ပေါက်,,,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yet Chaung,Tha Pyay Taw,သပြေတော,20.094669342041,93.475212097168,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yet Chaung,Yet Chaung,ရက်ချောင်,20.0841808319092,93.4842224121094,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yoe Sa Nwin,Din Gar Ya,ဒင်္ဂါးရ,20.0449504852295,93.5517807006836,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yoe Sa Nwin,Taung Gyi,တောင်ကြီး,20.0651302337646,93.5390472412109,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yoe Sa Nwin,Taung Pyin,တောင်ပြင်,20.0613098144531,93.540641784668,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yoe Sa Nwin,Taung Shey,တောင်ရှည်,20.0672206878662,93.5340881347656,GAD
MMR012,Rakhine,Mrauk-U,Myebon,Yoe Sa Nwin,Yoe Sa Nwin,ယိုးဆနွင်း,20.0538196563721,93.5386581420898,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Ah Lel Kyun,Ah Lel Kyun,အလယ်ကျွန်း,20.1314506530762,93.134033203125,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Ah Wa Kan,Ah Wa Kan,အဝကံ,20.1871891021729,93.0176696777344,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Byaing Thit,ဗျိုင်းသစ်,19.9169292449951,93.1823425292969,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Kha Maung Dway,ခမောင်းဒွေ,19.8422107696533,93.2296676635742,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Kun Chaing,ကွမ်းချိုင်,19.8934898376465,93.2103424072266,Field Sources
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Kyauk Chaung,ကျောက်ချောင်း,19.9704608917236,93.1596221923828,Field Sources
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Kyauk Maung,ကျောက်မောင်း,19.9744396209717,93.161003112793,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Ma Nyin Kaing,မညင်းကိုင်း,19.9377098083496,93.1825637817383,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Nga Me Byin Peik Seik,ငမဲပြင်ပိတ်ဆိပ်,19.8698406219482,93.2188262939453,Field Sources
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Nga Shee Chaing,ငရှီချိုင်,19.829029083252,93.2394027709961,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Nga Ya Bet Chaing,ငရဘက်ချိုင်,19.858419418335,93.2241287231445,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Ohn Ta Pin,အုံးတပင်,19.9198303222656,93.1921463012695,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Pyin Gyi,ပြင်ကြီး,19.8328094482422,93.2230224609375,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Tha Byu Chaing,သပြုချိုင်,19.9811496734619,93.1665191650391,Field Sources
MMR012,Rakhine,Sittwe,Pauktaw,Byaing Thit,Thae Dway,သဲဒွေး,19.8493995666504,93.2252883911133,Field Sources
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Nwe,Chaung Nwe,ချောင်းနွယ်,20.296760559082,93.2027435302734,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Nwe,Ka Paing Chaung,ကပိုင်ချောင်း,20.3180809020996,93.2016830444336,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Nwe,Kyaing Shee,ကြိုင်းရှီ,20.2700691223145,93.1707534790039,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Nwe,Nga Hpyu Ywar,ငဖြူရွာ,20.2972393035889,93.1800003051758,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Thar Gyi,Chaung Thar Gyi,ချောင်းသာကြီး,20.1246395111084,93.1217498779297,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Thar Gyi,Nyaung Chaung,ညောင်ချောင်း,,,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Wa,Chaung Wa,ချောင်းဝ,20.0747108459473,92.9496383666992,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Wa,Kon Tan Chay,ကုန်တန်းချေ,20.0739402770996,92.9365386962891,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Wa,Kon Tan Ku Lar,ကုန်တန်းကုလား,20.0702209472656,92.9533462524414,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Wa,Min Te,မင်းတဲ,20.0768508911133,92.9396286010742,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Wa,Ohn Taw,အုန်းတော,20.0649108886719,92.9326782226563,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Wa,Taw Lel,တောလယ်,20.0604400634766,92.9482727050781,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Wa,Yar Taik,ယာတိုက်,20.0686206817627,92.934440612793,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Chaung Zauk,Chaung Zauk,ချောင်းဇောက်,20.1565799713135,93.1967010498047,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gan Kya,Gan Kya,ဂန်းကျ,20.3433494567871,93.1213226318359,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gan Kya,Na Gway,နဂွေ,20.3173007965088,93.1281280517578,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gan Kya,Thein Taung,သိန်တောင်,20.3314895629883,93.116340637207,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,Gyin Chaung,ဂြင်းချောင်း,20.0729999542236,92.9249572753906,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,Hpaung Khar,ဖေါင်းခါး,19.9705104827881,92.9671325683594,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,Kyan Khin,ကြံခင်း,20.0130805969238,92.943733215332,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,Kywi Pyin,ကြွီပြင်,19.9488296508789,92.9787826538086,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,Na Htoe Pyin,နထိုးပြင်,20.005199432373,92.9484634399414,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,Pyin Boke,ပြင်ဘုတ်,19.9141902923584,93.0054473876953,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,Set Kei Pyi Ah Htet,စက်ကယ်ပြီအထက်,20.0412292480469,92.9513931274414,Field Sources
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,Thea Khon,သဲခုံ,20.0911903381348,92.9255218505859,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,Thit Khoke Taw,သစ်ခုတ်တော,20.0690307617188,92.9301376342773,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,Thit Pok Chaung,သစ်ပုတ်ချောင်း,19.9964408874512,92.9516830444336,Field Sources
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,War Lan,ဝါးလမ်း,20.032600402832,92.9314880371094,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Chaung,War Lan Kone,ဝါးလမ်းကုန်း,20.0275993347168,92.936653137207,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Gyin Dway,Gyin Dway,ဂြင်းဒွေ,20.1361293792725,93.117057800293,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Hin Kha Yaw,Hin Kha Yaw,ဟင်းခရော်,20.3784503936768,93.1071472167969,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Hin Kha Yaw,Wet Ma Kya,ဝက်မကျ,20.3549709320068,93.0911331176758,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Hpa Tu Gyi,Ah Lel,အလယ်,19.9196090698242,93.1100997924805,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Hpa Tu Gyi,Aung Hla Pyin,အောင်လှပြင်,19.9320507049561,93.1038513183594,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Hpa Tu Gyi,Hpa Tu Chay,ဖတူချေ,19.9151306152344,93.1122283935547,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Hpa Tu Gyi,Hpa Tu Gyi,ဖတူးကြီး,19.9268894195557,93.1071624755859,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Hpa Tu Gyi,Hpa Yar Chaung,ဘုရားချောင်း,19.8901901245117,93.1207580566406,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Hpa Tu Gyi,Nga/Yoke Chaung,င/ရုပ်ချောင်း,19.8757305145264,93.1262664794922,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Hpa Tu Gyi,Pa Din,ပတင်,19.8177795410156,93.1576538085938,Field Sources
MMR012,Rakhine,Sittwe,Pauktaw,Hpa Tu Gyi,Tan Tin,တန်းတင်,19.8641490936279,93.1316833496094,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kan Myint,Kan Myint,ကံမြင့်,20.3125495910645,93.1497268676758,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kan Pyin Ywar Haung,Kan Paing Gyi,ကမ်းပိုင်ကြီး,20.0773696899414,93.0746002197266,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kan Pyin Ywar Haung,Kan Pyin Ku Lar,ကံပြင်ကုလား,20.0688209533691,93.0928268432617,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kan Pyin Ywar Haung,Kan Pyin Ywar Haung,ကံပြင်ရွာဟောင်း,20.081449508667,93.0808334350586,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kan Pyin Ywar Haung,Kun Thee Pat Ku Lar,ကွမ်းသီးပတ်ကုလား,20.0633106231689,93.095329284668,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kan Seik,Kan Seik,ကံဆိပ်,20.1005401611328,93.1162109375,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kan Seik,Ohn Taw Chaung,အုန်းတောချောင်း,20.0946998596191,93.0992431640625,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Ku Lar Chaung,Ku Lar Chaung,ကုလားချောင်း,20.3690795898438,93.1653137207031,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Ku Lar Chaung,Pyun To Chin,ပြွန်တိုချင်း,20.3856201171875,93.2063827514648,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Su,Kyauk Su,ကျောက်စု,19.9929904937744,93.1513137817383,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Su,Mauk Pyar,မောက်ပြား,20.0104198455811,93.14208984375,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Su,Nat Shin,နတ်ရှင်,20.005350112915,93.1437835693359,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Su,Tan Hlwe Chaung,တန်းလွဲချောင်း,20.0328998565674,93.1330184936523,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Taung,Chin (1),ချင်း (၁),20.0597896575928,93.0349884033203,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Taung,Chin (2),ချင်း (၂),20.0511703491211,93.0409927368164,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Taung,Kha Maung Chaung,ခမောင်းချောင်း,20.0344390869141,93.0599136352539,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Taung,Kyauk Tan,ကျောက်တန်း,20.0518894195557,93.0603866577148,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Taung,Kyauk Taung,ကျောက်တောင်,20.048490524292,93.0608367919922,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Taung,Lwan U,လွမ်းဦး,20.0326309204102,93.0636291503906,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Taung,Nat Sar Yin,နတ်စာရင်း,20.0363292694092,93.0628433227539,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Taung,Nat Taung,နတ်တောင်,20.0659999847412,93.0611877441406,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Taung,Pyin Ma,ပြင်မ,20.0415191650391,93.0614471435547,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyauk Taung,Set Noe,စက်နိုး,20.0622100830078,93.0542526245117,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyein Khway Maw,Kyeik Khway Maw Paik Seik,ကြိတ်ခွေမော်ပိုက်ဆိပ်,20.2028503417969,92.9966735839844,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyein Khway Maw,Kyein Khway Maw,ကြိမ်ခွေမော်,20.2041301727295,93.0090637207031,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Kyein Khway Maw,Min Bar,မင်းဘာ,20.1960601806641,93.0369033813477,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Let Ma Yar,Be Ya Ku Lar Chaung,ဘဲရကုလားချောင်း,20.2720223001,93.1449354488,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Let Ma Yar,Let Ma Yar,လက်မယာ,20.2525005340576,93.1308135986328,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Let Pan Pyar,Lat Pan Pyar,လပ်ပံပြား,20.2597198486328,93.0138473510742,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Let Pan Pyar,Sit Ke Chaung,စစ်ကဲချောင်း,20.2533206939697,93.030647277832,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Let Pan Pyar,Ta Laing Chaung,တလိုင်းချောင်း,20.2724304199219,93.0224533081055,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Ma Naw Thi Ri,Ma Naw Thi Ri,မနော်သီရိ,20.2452507019043,93.0091934204102,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Ma Naw Thi Ri,Tat Maw,တပ်မော်,20.2193393707275,93.0103912353516,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myauk Pyin,Chan Chay,ခြံချေ,20.0079708099365,93.0671081542969,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myauk Pyin,Chaw Chaung,ချော်ချောင်း,19.9807891845703,93.0809783935547,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myauk Pyin,Gyit Chaung,ဂြစ်ချောင်း,19.9674797058105,93.0876007080078,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myauk Pyin,Lay Hnyin Thar,လေညှင်းသာ,20.0034008026123,93.0681228637695,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myauk Pyin,Myauk Pyin,မြောက်ပြင်,19.9929599761963,93.0730285644531,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Aung Thar Si,အောင်သာစည်,20.1172370910645,92.9943389892578,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Kyauk Ku Tin,ကျောက်ကုတင်,20.0813293457031,93.0497207641602,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Kyet Tha Ray,ကြက်သရေ,20.0905990600586,93.0369033813477,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Kywe Ku,ကျွဲကူး,,,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Min Thar Hpa,မင်းသာဖ,20.1072292327881,93.0220413208008,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Myint Gar,မြင့်ဂါ,20.1181602478027,93.0246124267578,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Myint Gar Ywar Thit,မြင့်ဂါရွာသစ်,20.1213493347168,93.0287475585938,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Pyar Thu Kywei,ပြားသူကြွယ်,20.1170501708984,93.0106582641602,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Ri Pa Day,ရီပဒေ,20.1189403533936,93.036018371582,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Taung Chaung,တောင်ချောင်,20.1043395996094,93.0405807495117,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Myint Gar,Taung Chaung Ywar Thit,တောင်ချောင်ရွာသစ်,20.1024303436279,93.0496673583984,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nan Tet Kyun,Nan Tet Kyun,နန်းတက်ကျွန်း,20.1607608795166,93.0796508789063,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nat Taung Pyin,Kyauk Seik,ကျောက်ဆိပ်,20.196870803833,93.0583190917969,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nat Taung Pyin,Nat Taung Pyin,နတ်တောင်ပြင်,20.2020606994629,93.0606079101563,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Khu Chaung,Nga Khu Chaung,ငခူချောင်း,20.2700290679932,93.0588531494141,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Khu Chaung,Sar Pyin,ဆားပြင်,20.2821102142334,93.0598831176758,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Khu Shey,Kyaw Shin,ကျော်ရှင်,20.2192401885986,93.0834732055664,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Khu Shey,Nga Khu Shey,ငခူရှည်,20.2250595092773,93.0906066894531,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Khu Shey,Thein Kyaung Maw,သိန်ကျောင်းမော်,20.2417602539063,93.0917129516602,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Pyi Kyun,Nga Pye Kyun,ငပြီကျွန်း,20.1816101074219,92.9694595336914,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Pyi Kyun,Nga Pye Kyun (Middle),ငပြီကျွန်း (အလယ်),20.1955242156982,92.9624710083008,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Pyi Kyun,Tha Yet Taw,သရက်တော,20.2069396972656,92.9689636230469,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Pyi Tet,Nga Pyi Tet,ငပြီတက်,20.0451908111572,93.1064529418945,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Wet Swei,Nga Wet Swei,ငဝက်စွယ်,20.3108005523682,93.0424270629883,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Nga Wet Swei,Zay Ya Wa Di,ဇေယျဝတီ,20.3420600891113,93.0574035644531,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Ngwe Dwin Dway,Hla Khaing,လှခိုင်,20.300760269165,93.0572509765625,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Ngwe Dwin Dway,Min Hpauk,မင်းဖေါက်,20.293270111084,93.0518493652344,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Ngwe Dwin Dway,Ngwe Dwin Dway,ငွေဒွင်းဒွေ,20.2988796234131,93.0765533447266,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Ngwe Dwin Dway,Pyein Chaung,ပြိန်းချောင်း,20.2935695648193,93.0489501953125,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pein Hne Chaung,Kyauk Pyin Seik,ကျောက်ပြင်ဆိပ်,20.1092205047607,92.9954833984375,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pein Hne Chaung,Kyein Ni Pyin,ကြိမ်နီပြင်,20.091869354248,93.0130310058594,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pein Hne Chaung,Ma Nyin Kaing,မညင်းကိုင်း,20.072940826416,93.0314636230469,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pein Hne Chaung,Nay Pu Khan,နေပူခံ,20.0842304229736,93.0107192993164,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pein Hne Chaung,Nyaung Pin Chaing Kha Mi,ညောင်ပင်ချိုင်ခမီး,20.0764598846436,93.0154418945313,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pein Hne Chaung,Pein Hne Chaung,ပိန်နဲချောင်း,20.1029396057129,93.0006790161133,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pein Hne Chaung,Taung Oo Maw,တောင်ဦးမော်,20.1078567504883,92.9859848022461,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pein Hne Chaung,Taung Thar,တောင်သား,20.125316619873,92.9775543212891,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pon Nar Gyi,Cha Eik,ချအိပ်,20.0786895751953,93.1603088378906,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pon Nar Gyi,Cha Eik Ywar Thit (a) Gyaw Gyi,ချအိပ်သစ် (ခ)ဂျော်ဂျီ,20.0835399627686,93.1751708984375,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pon Nar Gyi,Hnget Chaung,ငှက်ချောင်း,20.0790405273438,93.152229309082,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pon Nar Gyi,Pon Nar Gyi,ပုဏ္ဏားကြီး,20.1160907745361,93.1680526733398,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pon Nar Gyi,Thar Zay Kone,သာဇေကုန်း,20.121789932251,93.1462707519531,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,Chaing Pyin,ချိုင်ပြင်,20.0142402648926,92.9690093994141,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,Ku Lar Te,ကုလားတဲ,19.9866504669189,92.9861602783203,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,Ku Lar Thein,ကုလားသိမ်,19.8636302947998,93.0306777954102,Field Sources
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,Kyu Taw Chaing,ကျူတောချိုင်,19.9233303070068,93.0185928344727,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,Nyaung Pin Chaing Kha Mwi,ညောင်ပင်ချိုင်ခမွီး,19.9693508148193,92.9947814941406,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,Pyaing Taung,ပြိုင်းတောင်,20.0305500030518,92.9668426513672,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,San Kar Maw,စံကားမော်,19.9454898834229,93.0067672729492,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,Set Kei Pyin,စက်ကဲပြင်,20.0436897277832,92.9585266113281,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,Soe Me Kyi,စိုးမဲကျီ,19.8957901000977,93.0241165161133,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,Taung Ywar,တောင်ရွာ,20.0510196685791,92.9426498413086,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyaing Taung,Yae Hnyin Chaung,ရေညှင်းချောင်း,19.9403591156006,93.0094528198242,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Pyun Khaung,Pyun Khaung,ပြွန်ခေါင်,20.1749801635742,93.1602630615234,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Saing Toke,Saing Toke,စိုင်းတုတ်,20.1634502410889,93.0929565429688,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Se Thone Tan,Nga Wet Chaung,ငဝက်ချောင်း,20.3383693695068,93.0801467895508,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Se Thone Tan,Se Thone Tan,ဆည်သုံးတန်,20.3277492523193,93.0860366821289,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Sin Paik,Don,ဒုံ,20.0918502807617,93.128776550293,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Sin Paik,Lin Bar Di Yar,လင်ဘာဒီယာ,20.0784492492676,93.1497573852539,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Sin Paik,Sin Paik,ဆင်ပိုက်,20.1043090820313,93.1232528686523,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Sin Paik,Sin Paik Ywar Thit,ဆင်ပိုက်ရွာသစ်,20.0737495422363,93.1471405029297,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Sin Tet Maw,Ah Htet,အထက်,20.0618095397949,93.0009613037109,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Sin Tet Maw,Ah Htet Ku Lar,အထက်ကုလား,20.050479888916,93.0044479370117,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Sin Tet Maw,Ah Nauk Ye Ku Lar,အနောက်ရဲကုလား,20.0993404388428,92.989143371582,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Sin Tet Maw,Baw Da Li,ဘော်ဒလီ,20.0578594207764,92.9951782226563,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Sin Tet Maw,Chi Wai,ချီဝေ,20.0084991455078,93.0476684570313,GAD
MMR012,Rakhine,Sittwe,Pauktaw,Sin Tet Maw,Kyar Kan,ကြာကန်,20.0230007171631,93.0330429077148,GAD
